Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
314,Santiago Casilla,27,OAK,AL,0.4,2,1,.667,3.93,51,0,9,0,0,2,50.1,60,22,22,5,20,2,43,3,0,6,229,105,4.09,1.589,10.7,0.9,3.6,7.7,2.15,,garcija01
315,Dustin Moseley,26,LAA,AL,-0.5,2,4,.333,6.79,12,10,1,0,0,0,50.1,70,38,38,6,20,0,37,2,1,3,237,66,4.52,1.788,12.5,1.1,3.6,6.6,1.85,,moseldu01
316,Russ Springer,39,STL,NL,1.3,2,1,.667,2.32,70,0,9,0,0,0,50.1,39,14,13,4,18,0,45,1,0,2,205,182,3.51,1.132,7.0,0.7,3.2,8.0,2.50,,sprinru01
317,Steven Shell,25,WSN,NL,1.5,2,2,.500,2.16,39,0,7,0,0,2,50.0,34,14,12,5,20,1,41,2,0,1,199,200,4.11,1.080,6.1,0.9,3.6,7.4,2.05,,shellst01
318,Ron Villone*,38,STL,NL,-0.1,1,2,.333,4.68,74,0,11,0,0,1,50.0,45,27,26,4,37,2,50,2,0,2,229,91,4.51,1.640,8.1,0.7,6.7,9.0,1.35,,villoro01
319,Mike Timlin,42,BOS,AL,-0.2,4,4,.500,5.66,47,0,26,0,0,1,49.1,60,32,31,9,20,4,32,1,0,1,227,82,5.48,1.622,10.9,1.6,3.6,5.8,1.60,,timlimi01
320,Matt Albers,25,BAL,AL,0.8,3,3,.500,3.49,28,3,5,0,0,0,49.0,43,21,19,4,22,1,26,2,0,1,208,128,4.60,1.327,7.9,0.7,4.0,4.8,1.18,,alberma01
321,Joe Beimel*,31,LAD,NL,1.8,5,1,.833,2.02,71,0,10,0,0,0,49.0,50,11,11,0,21,4,32,3,1,1,214,208,3.30,1.449,9.2,0.0,3.9,5.9,1.52,,beimejo01
322,Anthony Reyes,26,2TM,2LG,1.3,4,2,.667,2.76,16,6,6,0,0,1,49.0,47,15,15,4,15,0,25,1,0,0,203,155,4.15,1.265,8.6,0.7,2.8,4.6,1.67,,reyesan01
322,Anthony Reyes,26,STL,NL,-0.1,2,1,.667,4.91,10,0,6,0,0,1,14.2,16,8,8,2,3,0,10,0,0,0,61,88,4.15,1.295,9.8,1.2,1.8,6.1,3.33,,reyesan01
322,Anthony Reyes,26,CLE,AL,1.4,2,1,.667,1.83,6,6,0,0,0,0,34.1,31,7,7,2,12,0,15,1,0,0,142,233,4.15,1.252,8.1,0.5,3.1,3.9,1.25,,reyesan01
323,David Aardsma,26,BOS,AL,-0.3,4,2,.667,5.55,47,0,7,0,0,0,48.2,49,32,30,4,35,2,49,5,0,3,228,84,4.65,1.726,9.1,0.7,6.5,9.1,1.40,,aardsda01
324,Juan Carlos Oviedo,26,KCR,AL,1.1,4,1,.800,2.98,45,0,12,0,0,0,48.1,45,19,16,2,15,2,26,4,0,3,205,146,3.77,1.241,8.4,0.4,2.8,4.8,1.73,,nunezle01
325,Matt Chico*,25,WSN,NL,-0.3,0,6,.000,6.19,11,8,0,0,0,0,48.0,63,34,33,10,17,1,31,1,0,1,219,70,5.67,1.667,11.8,1.9,3.2,5.8,1.82,,chicoma01
326,Édgar González,25,ARI,NL,-0.2,1,3,.250,6.00,17,6,3,0,0,0,48.0,58,34,32,8,21,2,32,3,0,4,221,77,5.47,1.646,10.9,1.5,3.9,6.0,1.52,,gonzaed01
327,Jack Taschner*,30,SFG,NL,0.2,3,2,.600,4.88,67,0,7,0,0,0,48.0,57,27,26,5,24,2,39,2,0,5,227,91,4.49,1.688,10.7,0.9,4.5,7.3,1.63,,taschja01
328,Freddy Dolsi,25,DET,AL,0.8,1,5,.167,3.97,42,0,13,0,0,2,47.2,50,21,21,3,28,5,29,3,1,4,218,113,4.68,1.636,9.4,0.6,5.3,5.5,1.04,,dolsifr01
329,Clayton Richard*,24,CHW,AL,-0.4,2,5,.286,6.04,13,8,3,0,0,0,47.2,61,37,32,5,13,2,29,0,1,1,215,76,4.10,1.552,11.5,0.9,2.5,5.5,2.23,,richacl01
330,Burke Badenhop,25,FLA,NL,-0.5,2,3,.400,6.08,13,8,2,0,0,0,47.1,55,34,32,7,21,1,35,3,0,2,218,72,5.10,1.606,10.5,1.3,4.0,6.7,1.67,,badenbu01
331,Jason Frasor,30,TOR,AL,0.2,1,2,.333,4.18,49,0,21,0,0,0,47.1,36,23,22,4,32,4,42,1,0,6,208,102,4.55,1.437,6.8,0.8,6.1,8.0,1.31,,frasoja01
332,Bill Bray*,25,CIN,NL,1.0,2,2,.500,2.87,63,0,11,0,0,0,47.0,50,19,15,4,24,5,54,1,0,2,215,154,3.54,1.574,9.6,0.8,4.6,10.3,2.25,,braybi01
333,Takashi Saito,38,LAD,NL,1.4,4,4,.500,2.49,45,0,35,0,0,18,47.0,40,14,13,1,16,3,60,2,0,1,197,169,2.00,1.191,7.7,0.2,3.1,11.5,3.75,,saitota01
334,Billy Wagner*,36,NYM,NL,1.0,0,1,.000,2.30,45,0,34,0,0,27,47.0,32,17,12,4,10,0,52,0,0,2,184,185,2.66,0.894,6.1,0.8,1.9,10.0,5.20,AS,wagnebi02
335,Craig Breslow*,27,2TM,AL,1.3,0,2,.000,1.91,49,0,13,0,0,1,47.0,34,12,10,1,19,2,39,0,1,4,189,222,2.96,1.128,6.5,0.2,3.6,7.5,2.05,,breslcr01
335,Craig Breslow*,27,CLE,AL,0.1,0,0,,3.24,7,0,3,0,0,0,8.1,10,3,3,1,5,0,7,0,0,0,40,136,4.81,1.800,10.8,1.1,5.4,7.6,1.40,,breslcr01
335,Craig Breslow*,27,MIN,AL,1.2,0,2,.000,1.63,42,0,10,0,0,1,38.2,24,9,7,0,14,2,32,0,1,4,149,259,2.56,0.983,5.6,0.0,3.3,7.4,2.29,,breslcr01
336,Jon Lieber,38,CHC,NL,0.4,2,3,.400,4.05,26,1,7,0,0,0,46.2,59,24,21,10,6,4,27,2,0,0,204,113,5.27,1.393,11.4,1.9,1.2,5.2,4.50,,liebejo01
337,Justin Miller,30,FLA,NL,-0.1,4,2,.667,4.24,46,0,8,0,0,0,46.2,46,26,22,4,20,3,43,3,1,1,202,103,3.88,1.414,8.9,0.8,3.9,8.3,2.15,,milleju01
338,Eric Gagné,32,MIL,NL,-0.5,4,3,.571,5.44,50,0,16,0,0,10,46.1,46,28,28,11,22,2,38,2,0,1,203,78,6.13,1.468,8.9,2.1,4.3,7.4,1.73,,gagneer01
339,Scott Linebrink,31,CHW,AL,1.0,2,2,.500,3.69,50,0,13,0,0,1,46.1,41,20,19,8,9,1,40,0,0,3,186,125,4.23,1.079,8.0,1.6,1.7,7.8,4.44,,linebsc01
340,J.J. Putz,31,SEA,AL,0.6,6,5,.545,3.88,47,0,35,0,0,15,46.1,46,20,20,4,28,2,56,2,0,2,211,110,3.78,1.597,8.9,0.8,5.4,10.9,2.00,,putzjj01
341,Dennys Reyes*,31,MIN,AL,1.8,3,0,1.000,2.33,75,0,16,0,0,0,46.1,40,12,12,4,15,2,39,2,0,5,188,181,3.67,1.187,7.8,0.8,2.9,7.6,2.60,,reyesde01
342,C.J. Wilson*,27,TEX,AL,-1.3,2,2,.500,6.02,50,0,41,0,0,24,46.1,49,35,31,8,27,2,41,2,0,3,214,74,5.48,1.640,9.5,1.6,5.2,8.0,1.52,,wilsocj01
343,Craig Hansen,24,2TM,2LG,-1.1,2,7,.222,6.22,48,0,15,0,0,3,46.1,40,37,32,3,43,2,32,2,0,6,224,73,5.51,1.791,7.8,0.6,8.4,6.2,0.74,,hansecr01
343,Craig Hansen,24,BOS,AL,-0.6,1,3,.250,5.58,32,0,6,0,0,2,30.2,29,23,19,2,23,1,25,1,0,3,146,84,4.70,1.696,8.5,0.6,6.8,7.3,1.09,,hansecr01
343,Craig Hansen,24,PIT,NL,-0.4,1,4,.200,7.47,16,0,9,0,0,1,15.2,11,14,13,1,20,1,7,1,0,3,78,57,7.09,1.979,6.3,0.6,11.5,4.0,0.35,,hansecr01
344,Luis Vizcaíno,33,COL,NL,0.1,1,2,.333,5.28,43,0,13,0,0,0,46.0,48,28,27,10,19,1,49,1,0,0,203,89,5.13,1.457,9.4,2.0,3.7,9.6,2.58,,vizcalu01
345,T.J. Beam,27,PIT,NL,0.5,2,2,.500,4.14,32,0,8,0,0,1,45.2,43,21,21,6,20,4,24,2,0,0,199,101,5.23,1.380,8.5,1.2,3.9,4.7,1.20,,beamtj01
346,Joey Devine,24,OAK,AL,1.9,6,1,.857,0.59,42,0,10,0,0,1,45.2,23,7,3,0,15,2,49,0,0,0,170,698,1.97,0.832,4.5,0.0,3.0,9.7,3.27,ROY-6,devinjo01
347,Troy Percival,38,TBR,AL,-0.3,2,1,.667,4.53,50,0,38,0,0,28,45.2,29,26,23,9,27,0,38,1,0,2,194,98,5.87,1.226,5.7,1.8,5.3,7.5,1.41,,percitr01
348,Nelson Figueroa,34,NYM,NL,0.0,3,3,.500,4.57,16,6,2,0,0,0,45.1,48,26,23,3,26,1,36,2,0,0,211,93,4.26,1.632,9.5,0.6,5.2,7.1,1.38,,figuene01
349,Trevor Hoffman,40,SDP,NL,0.2,3,6,.333,3.77,48,0,42,0,0,30,45.1,38,19,19,8,9,2,46,0,0,0,180,101,3.99,1.037,7.5,1.6,1.8,9.1,5.11,,hoffmtr01
350,Mark Redman*,34,COL,NL,-0.8,2,5,.286,7.54,10,9,1,0,0,0,45.1,61,40,38,7,16,2,20,1,0,1,211,63,5.38,1.699,12.1,1.4,3.2,4.0,1.25,,redmama01
351,Rob Tejeda,26,2TM,AL,0.4,2,2,.500,3.97,29,1,15,0,0,0,45.1,27,23,20,4,24,0,45,1,0,5,186,111,3.95,1.125,5.4,0.8,4.8,8.9,1.88,,tejedro01
351,Rob Tejeda,26,TEX,AL,-0.2,0,0,,9.00,4,0,1,0,0,0,6.0,5,6,6,1,5,0,4,0,0,0,29,52,6.47,1.667,7.5,1.5,7.5,6.0,0.80,,tejedro01
351,Rob Tejeda,26,KCR,AL,0.7,2,2,.500,3.20,25,1,14,0,0,0,39.1,22,17,14,3,19,0,41,1,0,5,157,136,3.56,1.042,5.0,0.7,4.3,9.4,2.16,,tejedro01
352,Joaquin Benoit,30,TEX,AL,-0.2,3,2,.600,5.00,44,0,8,0,0,1,45.0,40,28,25,6,35,2,43,0,0,3,209,90,5.29,1.667,8.0,1.2,7.0,8.6,1.23,,benoijo01
353,Bryan Corey,34,2TM,2LG,-1.1,1,3,.250,6.80,46,0,10,0,0,0,45.0,53,34,34,8,12,4,22,0,1,2,198,58,5.27,1.444,10.6,1.6,2.4,4.4,1.83,,coreybr01
353,Bryan Corey,34,BOS,AL,-0.3,0,0,,10.50,7,0,2,0,0,0,6.0,11,7,7,1,3,1,4,0,0,0,31,46,5.47,2.333,16.5,1.5,4.5,6.0,1.33,,coreybr01
353,Bryan Corey,34,SDP,NL,-0.7,1,3,.250,6.23,39,0,8,0,0,0,39.0,42,27,27,7,9,3,18,0,1,2,167,61,5.23,1.308,9.7,1.6,2.1,4.2,2.00,,coreybr01
354,Michael Wuertz,29,CHC,NL,0.5,1,1,.500,3.63,45,0,13,0,0,0,44.2,44,23,18,4,20,2,30,0,0,2,189,126,4.30,1.433,8.9,0.8,4.0,6.0,1.50,,wuertmi01
355,Billy Sadler,26,SFG,NL,0.5,0,1,.000,4.06,33,0,8,0,0,0,44.1,34,21,20,6,27,4,42,8,0,8,197,109,5.37,1.376,6.9,1.2,5.5,8.5,1.56,,sadlebi01
356,Shawn Estes*,35,SDP,NL,-0.1,2,3,.400,4.74,9,8,0,0,0,0,43.2,50,26,23,6,18,0,19,2,0,2,198,80,5.42,1.557,10.3,1.2,3.7,3.9,1.06,,estessh01
357,Justin Germano,25,SDP,NL,-0.6,0,3,.000,5.98,12,6,4,0,0,0,43.2,54,31,29,8,13,2,17,1,0,4,194,64,5.70,1.534,11.1,1.6,2.7,3.5,1.31,,germaju01
358,Dan Giese,31,NYY,AL,0.5,1,3,.250,3.53,20,3,6,0,0,0,43.1,39,22,17,3,14,1,29,1,0,1,186,126,3.73,1.223,8.1,0.6,2.9,6.0,2.07,,gieseda01
359,Trever Miller*,35,TBR,AL,0.4,2,0,1.000,4.15,68,0,16,0,0,2,43.1,39,21,20,2,20,1,44,4,0,1,187,107,3.36,1.362,8.1,0.4,4.2,9.1,2.20,,milletr02
360,Darren O'Day,25,LAA,AL,0.1,0,1,.000,4.57,30,0,17,0,0,0,43.1,49,24,22,2,14,6,29,4,0,1,194,98,3.64,1.454,10.2,0.4,2.9,6.0,2.07,,odayda01
361,Rudy Seánez,39,PHI,NL,-0.1,5,4,.556,3.53,42,0,14,0,0,0,43.1,38,24,17,2,25,4,30,1,0,2,189,124,4.15,1.454,7.9,0.4,5.2,6.2,1.20,,seaneru01
362,Jason Isringhausen,35,STL,NL,-0.8,1,5,.167,5.70,42,0,27,0,0,12,42.2,48,28,27,5,22,0,36,5,0,1,200,75,4.87,1.641,10.1,1.1,4.6,7.6,1.64,,isrinja01
363,Boone Logan*,23,CHW,AL,-0.5,2,3,.400,5.95,55,0,12,0,0,0,42.1,57,31,28,7,14,3,42,1,0,1,197,77,4.36,1.677,12.1,1.5,3.0,8.9,3.00,,loganbo02
364,John Parrish*,30,TOR,AL,0.5,1,1,.500,4.04,13,6,1,0,0,0,42.1,47,19,19,5,15,0,21,0,0,4,179,106,4.74,1.465,10.0,1.1,3.2,4.5,1.40,,parrijo01
365,David Riske,31,MIL,NL,-0.3,1,2,.333,5.31,45,0,6,0,0,2,42.1,47,25,25,6,25,0,27,0,0,1,193,80,5.47,1.701,10.0,1.3,5.3,5.7,1.08,,riskeda01
366,Charlie Manning*,29,WSN,NL,-0.1,1,3,.250,5.14,57,0,7,0,0,0,42.0,35,25,24,8,31,2,37,0,0,2,189,84,6.06,1.571,7.5,1.7,6.6,7.9,1.19,,mannich01
367,Todd Jones,40,DET,AL,-0.6,4,1,.800,4.97,45,0,37,0,0,18,41.2,50,30,23,5,18,3,14,4,0,4,193,90,5.60,1.632,10.8,1.1,3.9,3.0,0.78,,jonesto02
368,Chris Pérez,22,STL,NL,0.4,3,3,.500,3.46,41,0,23,0,0,7,41.2,34,18,16,5,22,0,42,1,0,2,177,123,4.33,1.344,7.3,1.1,4.8,9.1,1.91,,perezch01
369,Casey Fossum*,30,DET,AL,-0.1,3,1,.750,5.66,31,0,9,0,0,0,41.1,44,26,26,4,18,1,28,3,0,1,179,79,4.56,1.500,9.6,0.9,3.9,6.1,1.56,,fossuca01
370,Garrett Mock,25,WSN,NL,0.4,1,3,.250,4.17,26,3,5,0,0,0,41.0,37,20,19,4,23,3,46,0,1,3,180,104,3.84,1.463,8.1,0.9,5.0,10.1,2.00,,mockga01
371,Brad Hennessey,28,SFG,NL,-0.9,1,2,.333,7.81,17,4,4,1,0,0,40.1,63,35,35,8,15,1,21,1,0,1,196,57,5.86,1.934,14.1,1.8,3.3,4.7,1.40,,hennebr01
372,Fernando Rodney,31,DET,AL,0.2,0,6,.000,4.91,38,0,25,0,0,13,40.1,34,22,22,3,30,5,49,3,0,3,188,91,4.12,1.587,7.6,0.7,6.7,10.9,1.63,,rodnefe01
373,Gary Majewski,28,CIN,NL,-0.6,1,0,1.000,6.53,37,0,8,0,0,0,40.0,61,31,29,6,15,0,27,3,0,1,192,68,5.08,1.900,13.7,1.4,3.4,6.1,1.80,,majewga01
374,Ryan Feierabend*,22,SEA,AL,-0.8,1,4,.200,7.71,8,8,0,0,0,0,39.2,59,34,34,7,14,0,26,1,0,1,183,55,5.25,1.840,13.4,1.6,3.2,5.9,1.86,,feierry01
375,Alex Hinshaw*,25,SFG,NL,0.7,2,1,.667,3.40,48,0,12,0,0,0,39.2,31,16,15,5,29,4,47,3,0,5,179,130,4.82,1.513,7.0,1.1,6.6,10.7,1.62,,hinshal01
376,Ian Kennedy,23,NYY,AL,-0.9,0,4,.000,8.17,10,9,1,0,0,0,39.2,50,37,36,5,26,0,27,1,0,3,194,54,5.45,1.916,11.3,1.1,5.9,6.1,1.04,,kenneia01
377,Steve Trachsel,37,BAL,AL,-1.2,2,5,.286,8.39,10,8,1,0,0,0,39.2,53,41,37,10,27,0,16,1,0,2,194,53,7.72,2.017,12.0,2.3,6.1,3.6,0.59,,trachst01
378,Shawn Camp,32,TOR,AL,0.2,3,1,.750,4.12,40,0,16,0,0,0,39.1,40,18,18,2,11,3,31,2,0,0,166,104,3.21,1.297,9.2,0.5,2.5,7.1,2.82,,campsh01
379,Bartolo Colon,35,BOS,AL,0.1,4,2,.667,3.92,7,7,0,0,0,0,39.0,44,23,17,5,10,0,27,2,0,0,173,119,4.34,1.385,10.2,1.2,2.3,6.2,2.70,,colonba01
380,Clay Hensley,28,SDP,NL,-0.6,1,2,.333,5.31,32,1,8,0,0,0,39.0,36,27,23,2,25,3,26,1,0,1,173,72,4.47,1.564,8.3,0.5,5.8,6.0,1.04,,henslcl01
381,D.J. Carrasco,31,CHW,AL,0.9,1,0,1.000,3.96,31,0,6,0,0,0,38.2,30,17,17,2,14,1,30,5,0,0,158,117,3.73,1.138,7.0,0.5,3.3,7.0,2.14,,carradj01
382,Edward Mujica,24,CLE,AL,-0.6,3,2,.600,6.75,33,0,13,0,0,0,38.2,46,29,29,5,10,3,27,1,0,1,168,63,4.27,1.448,10.7,1.2,2.3,6.3,2.70,,mujiced01
383,Scott Proctor,31,LAD,NL,-0.8,2,0,1.000,6.05,41,0,11,0,0,0,38.2,41,30,26,7,24,1,46,0,0,6,184,70,4.97,1.681,9.5,1.6,5.6,10.7,1.92,,proctsc01
384,Eric Stults*,28,LAD,NL,0.6,2,3,.400,3.49,7,7,0,1,1,0,38.2,38,18,15,6,13,2,30,1,0,0,167,120,4.68,1.319,8.8,1.4,3.0,7.0,2.31,,stulter01
385,Brandon Duckworth,32,KCR,AL,0.6,3,3,.500,4.50,7,7,0,0,0,0,38.0,38,20,19,2,19,0,20,3,0,0,167,97,4.50,1.500,9.0,0.5,4.5,4.7,1.05,,duckwbr01
386,Ramón Troncoso,25,LAD,NL,0.2,1,1,.500,4.26,32,0,12,0,0,0,38.0,37,19,18,2,12,1,38,3,0,2,160,99,3.00,1.289,8.8,0.5,2.8,9.0,3.17,,troncra01
387,Jamie Walker*,36,BAL,AL,-1.0,1,3,.250,6.87,59,0,11,0,0,0,38.0,53,31,29,12,11,3,24,1,0,2,178,65,6.92,1.684,12.6,2.8,2.6,5.7,2.18,,walkeja01
388,Jerry Blevins*,24,OAK,AL,0.5,1,3,.250,3.11,36,0,8,0,0,0,37.2,32,14,13,2,13,2,35,3,0,0,156,133,3.24,1.195,7.6,0.5,3.1,8.4,2.69,,blevije01
389,Óscar Villarreal,26,HOU,NL,-0.3,1,3,.250,5.02,35,0,13,0,0,0,37.2,42,25,21,12,17,0,21,2,0,2,168,85,7.67,1.566,10.0,2.9,4.1,5.0,1.24,,villaos01
390,Yasuhiko Yabuta,35,KCR,AL,0.3,1,3,.250,4.78,31,0,12,0,0,0,37.2,41,21,20,6,17,0,25,0,0,1,168,91,5.23,1.540,9.8,1.4,4.1,6.0,1.47,,yabutya01
391,Kip Wells,31,2TM,2LG,-0.5,1,3,.250,6.21,25,2,8,0,0,0,37.2,39,29,26,4,30,2,31,2,0,3,176,75,5.42,1.832,9.3,1.0,7.2,7.4,1.03,,wellski01
391,Kip Wells,31,COL,NL,-0.3,1,2,.333,5.27,15,2,6,0,0,0,27.1,29,19,16,3,19,2,22,1,0,2,126,90,5.14,1.756,9.5,1.0,6.3,7.2,1.16,,wellski01
391,Kip Wells,31,KCR,AL,-0.2,0,1,.000,8.71,10,0,2,0,0,0,10.1,10,10,10,1,11,0,9,1,0,1,50,51,6.13,2.032,8.7,0.9,9.6,7.8,0.82,,wellski01
392,Horacio Ramírez*,28,2TM,AL,0.3,1,4,.200,4.34,32,0,7,0,0,0,37.1,45,20,18,1,9,1,13,2,0,2,168,103,3.67,1.446,10.8,0.2,2.2,3.1,1.44,,ramirho01
392,Horacio Ramírez*,28,KCR,AL,0.6,1,1,.500,2.59,15,0,4,0,0,0,24.1,21,9,7,1,1,0,11,2,0,1,96,169,3.13,0.904,7.8,0.4,0.4,4.1,11.00,,ramirho01
392,Horacio Ramírez*,28,CHW,AL,-0.3,0,3,.000,7.62,17,0,3,0,0,0,13.0,24,11,11,0,8,1,2,0,0,1,72,62,4.67,2.462,16.6,0.0,5.5,1.4,0.25,,ramirho01
393,Ryan Tucker,21,FLA,NL,-1.0,2,3,.400,8.27,13,6,3,0,0,0,37.0,46,34,34,8,23,1,28,2,0,1,178,53,6.46,1.865,11.2,1.9,5.6,6.8,1.22,,tuckery01
394,Claudio Vargas,30,NYM,NL,0.1,3,2,.600,4.62,11,4,2,0,0,0,37.0,33,20,19,4,11,0,20,2,0,1,150,92,4.51,1.189,8.0,1.0,2.7,4.9,1.82,,vargacl01
395,Randor Bierd,24,BAL,AL,0.1,0,2,.000,4.91,29,0,8,0,0,0,36.2,48,21,20,3,19,2,25,3,0,4,178,91,4.63,1.827,11.8,0.7,4.7,6.1,1.32,,bierdra01
396,Homer Bailey,22,CIN,NL,-1.0,0,6,.000,7.93,8,8,0,0,0,0,36.1,59,36,32,8,17,1,18,0,1,4,180,56,6.41,2.092,14.6,2.0,4.2,4.5,1.06,,baileho02
397,Dave Borkowski,31,HOU,NL,-0.9,0,2,.000,7.50,26,0,5,0,0,0,36.0,54,30,30,9,14,5,24,1,0,0,173,57,6.30,1.889,13.5,2.3,3.5,6.0,1.71,,borkoda01
398,Warner Madrigal,24,TEX,AL,0.0,0,2,.000,4.75,31,1,10,0,0,1,36.0,36,22,19,4,14,0,22,0,0,2,154,94,4.52,1.389,9.0,1.0,3.5,5.5,1.57,,madriwa01
399,Neal Cotts*,28,CHC,NL,0.4,0,2,.000,4.29,50,0,7,0,0,0,35.2,38,18,17,7,13,2,43,1,0,3,160,107,4.45,1.430,9.6,1.8,3.3,10.9,3.31,,cottsne01
400,Arthur Rhodes*,38,2TM,2LG,1.4,4,1,.800,2.04,61,0,6,0,0,2,35.1,28,9,8,0,16,4,40,0,0,1,146,214,2.23,1.245,7.1,0.0,4.1,10.2,2.50,,rhodear01
400,Arthur Rhodes*,38,SEA,AL,0.5,2,1,.667,2.86,36,0,4,0,0,1,22.0,17,8,7,0,13,2,26,0,0,1,92,150,2.54,1.364,7.0,0.0,5.3,10.6,2.00,,rhodear01
400,Arthur Rhodes*,38,FLA,NL,0.9,2,0,1.000,0.68,25,0,2,0,0,1,13.1,11,1,1,0,3,2,14,0,0,0,54,660,1.71,1.050,7.4,0.0,2.0,9.5,4.67,,rhodear01
401,Andrew Brown,27,OAK,AL,0.4,1,0,1.000,3.09,31,0,13,0,0,0,35.0,23,13,12,3,21,1,28,1,0,0,147,134,4.53,1.257,5.9,0.8,5.4,7.2,1.33,,brownan01
402,Jake Westbrook,30,CLE,AL,0.9,1,2,.333,3.12,5,5,0,1,0,0,34.2,33,13,12,5,7,0,19,1,0,1,139,137,4.60,1.154,8.6,1.3,1.8,4.9,2.71,,westbja01
403,Brian Bruney,26,NYY,AL,1.6,3,0,1.000,1.83,32,1,5,0,0,1,34.1,18,7,7,2,16,0,33,1,0,1,137,242,3.45,0.990,4.7,0.5,4.2,8.7,2.06,,brunebr01
404,César Jiménez*,23,SEA,AL,0.6,0,2,.000,3.41,31,2,8,0,0,0,34.1,32,13,13,2,13,0,26,1,0,2,141,125,3.60,1.311,8.4,0.5,3.4,6.8,2.00,,jimence01
405,Carl Pavano,32,NYY,AL,0.0,4,2,.667,5.77,7,7,0,0,0,0,34.1,41,23,22,5,10,0,15,4,1,0,154,77,5.37,1.485,10.7,1.3,2.6,3.9,1.50,,pavanca01
406,Mitchell Boggs,24,STL,NL,-0.8,3,2,.600,7.41,8,6,1,0,0,0,34.0,42,29,28,5,22,0,13,2,0,2,164,57,6.40,1.882,11.1,1.3,5.8,3.4,0.59,,boggsmi01
407,Jason Davis,28,PIT,NL,-0.3,2,4,.333,5.29,14,4,2,0,0,0,34.0,38,24,20,2,17,0,13,3,0,5,153,80,4.90,1.618,10.1,0.5,4.5,3.4,0.76,,davisja02
408,Gio González*,22,OAK,AL,-1.2,1,4,.200,7.68,10,7,3,0,0,0,34.0,32,34,29,9,25,1,34,3,0,1,163,54,7.04,1.676,8.5,2.4,6.6,9.0,1.36,,gonzagi01
409,Phil Hughes,22,NYY,AL,-0.3,0,4,.000,6.62,8,8,0,0,0,0,34.0,43,26,25,3,15,0,23,1,0,2,157,67,4.34,1.706,11.4,0.8,4.0,6.1,1.53,,hugheph01
410,Sergio Romo,25,SFG,NL,0.6,3,1,.750,2.12,29,0,8,0,0,0,34.0,16,13,8,3,8,1,33,3,0,0,130,209,3.31,0.706,4.2,0.8,2.1,8.7,4.13,,romose01
411,Mike González*,30,ATL,NL,-0.4,0,3,.000,4.28,36,0,29,0,0,14,33.2,26,21,16,6,14,3,44,1,0,0,142,98,4.17,1.188,7.0,1.6,3.7,11.8,3.14,,gonzami02
412,Brian Stokes,28,NYM,NL,0.5,1,0,1.000,3.51,24,1,5,0,0,1,33.1,35,13,13,5,8,3,26,0,0,1,138,121,4.24,1.290,9.5,1.4,2.2,7.0,3.25,,stokebr01
413,Brandon League,25,TOR,AL,0.8,1,2,.333,2.18,31,0,8,0,0,1,33.0,28,9,8,2,15,2,23,3,0,2,141,196,4.16,1.303,7.6,0.5,4.1,6.3,1.53,,leagubr01
414,Vladimir Núñez,33,ATL,NL,0.3,1,2,.333,3.86,23,0,7,0,0,0,32.2,32,14,14,0,19,5,24,1,0,2,146,109,3.50,1.561,8.8,0.0,5.2,6.6,1.26,,nunezvl01
415,Doug Slaten*,28,ARI,NL,0.1,0,3,.000,4.73,45,0,13,0,0,0,32.1,33,20,17,4,14,1,20,4,0,0,147,98,5.17,1.454,9.2,1.1,3.9,5.6,1.43,,slatedo01
416,Vinnie Chulk,29,SFG,NL,0.1,0,3,.000,4.83,27,0,9,0,0,0,31.2,33,18,17,6,8,2,16,2,0,1,139,92,5.53,1.295,9.4,1.7,2.3,4.5,2.00,,chulkvi01
417,Jimmy Gobble*,26,KCR,AL,-0.9,0,2,.000,8.81,39,0,10,0,0,1,31.2,39,31,31,5,23,1,27,2,0,6,159,49,5.85,1.958,11.1,1.4,6.5,7.7,1.17,,gobblji01
418,J.A. Happ*,25,PHI,NL,0.5,1,0,1.000,3.69,8,4,1,0,0,0,31.2,28,13,13,3,14,1,26,1,0,1,138,119,4.14,1.326,8.0,0.9,4.0,7.4,1.86,,happja01
419,Keith Foulke,35,OAK,AL,0.1,0,3,.000,4.06,31,0,9,0,0,1,31.0,28,14,14,7,13,2,23,1,0,1,133,102,5.94,1.323,8.1,2.0,3.8,6.7,1.77,,foulkke01
420,Justin Hampson*,28,SDP,NL,0.5,2,1,.667,2.93,35,0,8,0,0,0,30.2,31,11,10,1,10,2,19,0,0,0,126,131,3.30,1.337,9.1,0.3,2.9,5.6,1.90,,hampsju01
421,Kameron Loe,26,TEX,AL,0.0,1,0,1.000,3.23,14,0,4,0,0,0,30.2,36,18,11,3,8,1,20,0,0,0,134,139,3.88,1.435,10.6,0.9,2.3,5.9,2.50,,loeka01
422,Jack Cassel,27,HOU,NL,-0.2,1,1,.500,5.64,9,3,1,0,0,0,30.1,38,21,19,5,8,2,14,1,1,2,132,76,5.24,1.516,11.3,1.5,2.4,4.2,1.75,,casseja01
423,David Robertson,23,NYY,AL,0.1,4,0,1.000,5.34,25,0,8,0,0,0,30.1,29,18,18,3,15,2,36,0,0,6,131,83,3.53,1.451,8.6,0.9,4.5,10.7,2.40,,roberda08
